ITMNUM;PRICE_NET;PRICE_BRU;CURRENCY;PRILIST;CUSGRP
CASAINFINITY750000104DE;344.74136; ;1;SPL19-0047;ES_B2C
CASAINFINITY750000101DE;344.74136; ;1;SPL19-0047;ES_B2C
MARS600000214DE;293.01729; ;1;SPL19-0047;ES_B2C
MARS600000204DE;293.01729; ;1;SPL19-0047;ES_B2C
MARS600000202DE;293.01698; ;1;SPL19-0047;ES_B2C
MARS600000104DE;293.01729; ;1;SPL19-0047;ES_B2C
MARS600000103DE;293.01729; ;1;SPL19-0047;ES_B2C
OWICON60CM000204DE;491.29314; ;1;SPL19-0047;ES_B2C
OWICON60CM000202DE;491.29314; ;1;SPL19-0047;ES_B2C
OWICON60CM000104DE;491.29314; ;1;SPL19-0047;ES_B2C
OWICON60CM000103DE;491.29314; ;1;SPL19-0047;ES_B2C
HMYDAY65CM000104DE;361.05263; ;1;SPL20-0001;100006216
OWICON60CM000101DE;491.29314; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-130CM000202DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-130CM000104DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-130CM000101DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-130CM000103DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-100CM000104DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-100CM000101DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-100CM000202DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-100CM000214DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-100CM000103DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-80CM000104DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-80CM000103DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-80CM000214DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-80CM000101DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-80CM000202DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-65CM000104DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-65CM000214DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-65CM000103DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-65CM000101DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-65CM000202DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-60CM000104DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-60CM000103DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-60CM000101DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-60CM000214DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-60CM000202DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-55CM000104DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-55CM000202DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-55CM000101DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-55CM000103DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-50CM000104DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-50CM000202DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-50CM000103DE;0.00000; ;1;SPL19-0047;ES_B2C
OWSUBWAY2-0-50CM000101DE;0.00000; ;1;SPL19-0047;ES_B2C
OWICON120CM000104DE;603.36211; ;1;SPL19-0047;ES_B2C
OWICON120CM000202DE;603.36211; ;1;SPL19-0047;ES_B2C
OWICON120CM000101DE;603.36211; ;1;SPL19-0047;ES_B2C
OWICON120CM000103DE;603.36211; ;1;SPL19-0047;ES_B2C
OWICON90CM000104DE;0.00000; ;1;SPL19-0047;ES_B2C
OWICON90CM000103DE;0.00000; ;1;SPL19-0047;ES_B2C
OWICON90CM000101DE;0.00000; ;1;SPL19-0047;ES_B2C
OWICON90CM000202DE;0.00000; ;1;SPL19-0047;ES_B2C
OWICON90CM000214DE;0.00000; ;1;SPL19-0047;ES_B2C
OWICON75CM000101DE;0.00000; ;1;SPL19-0047;ES_B2C
OWICON75CM000103DE;0.00000; ;1;SPL19-0047;ES_B2C
OWICON75CM000104DE;0.00000; ;1;SPL19-0047;ES_B2C
OWICON75CM000202DE;0.00000; ;1;SPL19-0047;ES_B2C
OWICON75CM000214DE;0.00000; ;1;SPL19-0047;ES_B2C
OWICONXS53CM000101DE;215.43103; ;1;SPL19-0047;ES_B2C
OWICONXS53CM000103DE;215.43103; ;1;SPL19-0047;ES_B2C
OWICONXS53CM000104DE;215.43103; ;1;SPL19-0047;ES_B2C
OWICONXS53CM000202DE;215.43103; ;1;SPL19-0047;ES_B2C
OWICON38CM000101DE;198.18968; ;1;SPL19-0047;ES_B2C
OWICON38CM000103DE;198.18968; ;1;SPL19-0047;ES_B2C
OWICON38CM000104DE;198.18968; ;1;SPL19-0047;ES_B2C
OWMYDAY130CM000101DE;0.00000; ;1;SPL19-0047;ES_B2C
OWMYDAY130CM000103DE;0.00000; ;1;SPL19-0047;ES_B2C
OWMYDAY130CM000104DE;0.00000; ;1;SPL19-0047;ES_B2C
OWMYDAY130CM000202DE;0.00000; ;1;SPL19-0047;ES_B2C
OWMYDAY100CM000101DE;0.00000; ;1;SPL19-0047;ES_B2C
OWMYDAY100CM000103DE;0.00000; ;1;SPL19-0047;ES_B2C
OWMYDAY100CM000104DE;0.00000; ;1;SPL19-0047;ES_B2C
OWMYDAY100CM000202DE;0.00000; ;1;SPL19-0047;ES_B2C
OWMYDAY100CM000214DE;0.00000; ;1;SPL19-0047;ES_B2C
OWMYDAY80CM000101DE;0.00000; ;1;SPL19-0047;ES_B2C
OWMYDAY80CM000103DE;0.00000; ;1;SPL19-0047;ES_B2C
OWMYDAY80CM000104DE;0.00000; ;1;SPL19-0047;ES_B2C
OWMYDAY80CM000202DE;0.00000; ;1;SPL19-0047;ES_B2C
OWMYDAY80CM000214DE;0.00000; ;1;SPL19-0047;ES_B2C
OWMYDAY65CM000101DE;0.00000; ;1;SPL19-0047;ES_B2C
OWMYDAY65CM000103DE;0.00000; ;1;SPL19-0047;ES_B2C
OWMYDAY65CM000104DE;0.00000; ;1;SPL19-0047;ES_B2C
OWMYDAY65CM000202DE;0.00000; ;1;SPL19-0047;ES_B2C
OWMYDAY65CM000214DE;0.00000; ;1;SPL19-0047;ES_B2C
OWINFINITY1000000101DE;275.77583; ;1;SPL19-0047;ES_B2C
OWINFINITY1000000103DE;275.77583; ;1;SPL19-0047;ES_B2C
OWINFINITY1000000104DE;275.77583; ;1;SPL19-0047;ES_B2C
OWINFINITY1000000204DE;275.77583; ;1;SPL19-0047;ES_B2C
OWINFINITY850000101DE;0.00000; ;1;SPL19-0047;ES_B2C
OWINFINITY850000103DE;0.00000; ;1;SPL19-0047;ES_B2C
OWINFINITY850000104DE;0.00000; ;1;SPL19-0047;ES_B2C
OWINFINITY750000101DE;0.00000; ;1;SPL19-0047;ES_B2C
OWINFINITY750000103DE;0.00000; ;1;SPL19-0047;ES_B2C
OWINFINITY750000104DE;0.00000; ;1;SPL19-0047;ES_B2C
OWINFINITY750000204DE;0.00000; ;1;SPL19-0047;ES_B2C
OWMILET000101DE;0.00000; ;1;SPL19-0047;ES_B2C
OWMILET000103DE;0.00000; ;1;SPL19-0047;ES_B2C
OWMILET000104DE;0.00000; ;1;SPL19-0047;ES_B2C
OWMILET000214DE;0.00000; ;1;SPL19-0047;ES_B2C
OWUNIVERSAL85CM000101DE;301.63792; ;1;SPL19-0047;ES_B2C
OWUNIVERSAL85CM000103DE;301.63792; ;1;SPL19-0047;ES_B2C
OWUNIVERSAL85CM000104DE;301.63792; ;1;SPL19-0047;ES_B2C
OWUNIVERSAL85CM000202DE;301.63792; ;1;SPL19-0047;ES_B2C
OWUNIVERSAL85CM000204DE;301.63792; ;1;SPL19-0047;ES_B2C
OWUNIVERSAL70CM000101DE;275.77583; ;1;SPL19-0047;ES_B2C
OWUNIVERSAL70CM000103DE;275.77583; ;1;SPL19-0047;ES_B2C
OWUNIVERSAL70CM000104DE;275.77583; ;1;SPL19-0047;ES_B2C
OWUNIVERSAL70CM000204DE;275.77583; ;1;SPL19-0047;ES_B2C
OWUNIVERSAL55CM000101DE;258.53448; ;1;SPL19-0047;ES_B2C
OWUNIVERSAL55CM000103DE;258.53448; ;1;SPL19-0047;ES_B2C
OWUNIVERSAL55CM000104DE;258.53448; ;1;SPL19-0047;ES_B2C
OWUNIVERSAL55CM000204DE;258.53448; ;1;SPL19-0047;ES_B2C
HSHOME100CM000101DE;111.98269; ;1;SPL19-0047;ES_B2C
HOME1000000101DE;327.50031; ;1;SPL19-0047;ES_B2C
HOME750000101DE;267.15521; ;1;SPL19-0047;ES_B2C
HOME600000101DE;215.43103; ;1;SPL19-0047;ES_B2C
HSXL000101DE;0.00000; ;1;SPL19-0047;ES_B2C
HSXL000103DE;0.00000; ;1;SPL19-0047;ES_B2C
HSXL000104DE;0.00000; ;1;SPL19-0047;ES_B2C
HS188CM000101DE;172.32759; ;1;SPL19-0047;ES_B2C
HS188CM000103DE;172.32759; ;1;SPL19-0047;ES_B2C
HS188CM000104DE;172.32759; ;1;SPL19-0047;ES_B2C
HS188CM000204DE;172.32759; ;1;SPL19-0047;ES_B2C
HS188CM000214DE;172.32759; ;1;SPL19-0047;ES_B2C
HS180CM000101DE;189.56895; ;1;SPL19-0047;ES_B2C
HS180CM000103DE;189.56895; ;1;SPL19-0047;ES_B2C
HS180CM000104DE;189.56895; ;1;SPL19-0047;ES_B2C
HS150CM000101DE;163.70686; ;1;SPL19-0047;ES_B2C
HS150CM000103DE;163.70686; ;1;SPL19-0047;ES_B2C
HS150CM000104DE;0.00000; ;1;SPL19-0047;ES_B2C
HS150CM000204DE;0.00000; ;1;SPL19-0047;ES_B2C
HS150CM000214DE;0.00000; ;1;SPL19-0047;ES_B2C
HS110CM000101DE;120.60342; ;1;SPL19-0047;ES_B2C
HS110CM000103DE;120.60342; ;1;SPL19-0047;ES_B2C
HS110CM000104DE;120.60342; ;1;SPL19-0047;ES_B2C
HS110CM000204DE;120.60342; ;1;SPL19-0047;ES_B2C
HS110CM000214DE;120.60342; ;1;SPL19-0047;ES_B2C
AURUM-XL000101DE;129.22415; ;1;SPL19-0047;ES_B2C
AURUM-XL000103DE;129.22415; ;1;SPL19-0047;ES_B2C
AURUM-XL000104DE;129.22415; ;1;SPL19-0047;ES_B2C
AURUM-XL000204DE;129.22415; ;1;SPL19-0047;ES_B2C
AURUM-XL000214DE;129.22415; ;1;SPL19-0047;ES_B2C
AURUM-L000101DE;111.98280; ;1;SPL19-0047;ES_B2C
AURUM-L000103DE;111.98280; ;1;SPL19-0047;ES_B2C
AURUM-L000104DE;111.98280; ;1;SPL19-0047;ES_B2C
AURUM-L000202DE;111.98280; ;1;SPL19-0047;ES_B2C
AURUM-L000204DE;111.98280; ;1;SPL19-0047;ES_B2C
AURUM-L000214DE;111.98280; ;1;SPL19-0047;ES_B2C
AURUM-M000101DE;86.12071; ;1;SPL19-0047;ES_B2C
AURUM-M000103DE;86.12071; ;1;SPL19-0047;ES_B2C
AURUM-M000104DE;86.12071; ;1;SPL19-0047;ES_B2C
AURUM-M000204DE;86.12071; ;1;SPL19-0047;ES_B2C
AURUM-M000214DE;86.12071; ;1;SPL19-0047;ES_B2C
AURUM-S000101DE;73.18962; ;1;SPL19-0047;ES_B2C
AURUM-S000103DE;73.18962; ;1;SPL19-0047;ES_B2C
AURUM-S000104DE;73.18962; ;1;SPL19-0047;ES_B2C
AURUM-S000204DE;73.18962; ;1;SPL19-0047;ES_B2C
AURUM-S000214DE;73.18962; ;1;SPL19-0047;ES_B2C
SPS100X50CM000103SETDE;137.84478; ;1;SPL19-0047;ES_B2C
SPS100X50CM000202SETDE;137.84478; ;1;SPL19-0047;ES_B2C
SPS90X60CM000101SETDE;129.22415; ;1;SPL19-0047;ES_B2C
SPS90X60CM000104SETDE;129.22754; ;1;SPL19-0047;ES_B2C
SPS75X60CM000103SETDE;111.98280; ;1;SPL19-0047;ES_B2C
SUNRISE000104DE;491.29355; ;1;SPL19-0047;ES_B2C
SUNRISE000204DE;491.29355; ;1;SPL19-0047;ES_B2C
SUNRISE000214DE;491.29355; ;1;SPL19-0047;ES_B2C
DESIGN900000101DE;689.56899; ;1;SPL19-0047;ES_B2C
DESIGN900000103DE;689.56899; ;1;SPL19-0047;ES_B2C
DESIGN900000104DE;689.56899; ;1;SPL19-0047;ES_B2C
DESIGN900000202DE;689.56899; ;1;SPL19-0047;ES_B2C
DESIGN900000204DE;689.56899; ;1;SPL19-0047;ES_B2C
DESIGN900000214DE;689.56899; ;1;SPL19-0047;ES_B2C
DESIGN1200000101DE;905.08620; ;1;SPL19-0047;ES_B2C
DESIGN1200000103DE;905.08620; ;1;SPL19-0047;ES_B2C
DESIGN1200000104DE;905.08620; ;1;SPL19-0047;ES_B2C
DESIGN1200000202DE;905.08620; ;1;SPL19-0047;ES_B2C
DESIGN1200000204DE;905.08620; ;1;SPL19-0047;ES_B2C
DESIGN1200000214DE;905.08620; ;1;SPL19-0047;ES_B2C
DESIGN1200DOPPEL000101DE;905.08620; ;1;SPL19-0047;ES_B2C
DESIGN1200DOPPEL000103DE;905.08620; ;1;SPL19-0047;ES_B2C
DESIGN1200DOPPEL000104DE;905.08620; ;1;SPL19-0047;ES_B2C
DESIGN1200DOPPEL000202DE;905.08620; ;1;SPL19-0047;ES_B2C
DESIGN1200DOPPEL000204DE;905.08620; ;1;SPL19-0047;ES_B2C
DESIGN1200DOPPEL000214DE;905.08620; ;1;SPL19-0047;ES_B2C
ICON-120-KERATECT;68.87935; ;1;SPL19-0047;ES_B2C
ICON-38-KERATECT-LINKS;0.00000; ;1;SPL19-0047;ES_B2C
ICON-38-KERATECT-RECHTS;0.00000; ;1;SPL19-0047;ES_B2C
ICON-75-KERATECT;51.63790; ;1;SPL19-0047;ES_B2C
ICON-90-KERATECT;51.63790; ;1;SPL19-0047;ES_B2C
ICON-XS-53-KERATECT-LINKS;51.63790; ;1;SPL19-0047;ES_B2C
ICON-XS-53-KERATECT-RECHTS;51.63790; ;1;SPL19-0047;ES_B2C
MYDAY-100-KERATECT;51.63790; ;1;SPL19-0047;ES_B2C
MYDAY-130-KERATECT;68.87935; ;1;SPL19-0047;ES_B2C
MYDAY-65-KERATECT;103.36207; ;1;SPL19-0047;ES_B2C
MYDAY-80-KERATECT;51.63790; ;1;SPL19-0047;ES_B2C
OMEGA190ULTRA00DE;3016.37928; ;1;SPL19-0047;ES_B2C
DESIGN700000101DE;646.46555; ;1;SPL19-0047;ES_B2C
DESIGN700000103DE;646.46555; ;1;SPL19-0047;ES_B2C
DESIGN700000104DE;646.46555; ;1;SPL19-0047;ES_B2C
DESIGN700000202DE;646.46555; ;1;SPL19-0047;ES_B2C
DESIGN700000204DE;646.46555; ;1;SPL19-0047;ES_B2C
DESIGN700000214DE;646.46555; ;1;SPL19-0047;ES_B2C
DESIGN750000214DE;663.70691; ;1;SPL19-0047;ES_B2C
DESIGN750000204DE;663.70691; ;1;SPL19-0047;ES_B2C
DESIGN750000202DE;663.70691; ;1;SPL19-0047;ES_B2C
DESIGN750000104DE;663.70691; ;1;SPL19-0047;ES_B2C
DESIGN750000103DE;663.70691; ;1;SPL19-0047;ES_B2C
DESIGN750000101DE;663.70691; ;1;SPL19-0047;ES_B2C
SATURNRUND00;3016.37928; ;1;SPL19-0047;ES_B2C
COLOSSOS160000101DE;1465.43104; ;1;SPL19-0047;ES_B2C
COLOSSOS160000103DE;1465.42755; ;1;SPL19-0047;ES_B2C
COLOSSOS160000104DE;1465.43104; ;1;SPL19-0047;ES_B2C
COLOSSOS160000202DE;1465.42755; ;1;SPL19-0047;ES_B2C
COLOSSOS160000204DE;1465.42755; ;1;SPL19-0047;ES_B2C
COLOSSOS160000214DE;1465.42755; ;1;SPL19-0047;ES_B2C
OWICON38CM000214DE;198.18968; ;1;SPL19-0047;ES_B2C
OWICON38CM000204DE;198.18968; ;1;SPL19-0047;ES_B2C
OWICONXS53CM000214DE;215.43103; ;1;SPL19-0047;ES_B2C
OWICONXS53CM000204DE;215.43103; ;1;SPL19-0047;ES_B2C
STARDUST-LINKS00XBUE;1542.24133; ;1;SPL19-0047;ES_B2C
STARDUST-LINKS00XOA;1499.13789; ;1;SPL19-0047;ES_B2C
STARDUST-RECHTS00XBUE;1542.24133; ;1;SPL19-0047;ES_B2C
STARDUST-RECHTS00XOA;1499.13789; ;1;SPL19-0047;ES_B2C
UNITY18000XBUE;1421.55174; ;1;SPL19-0047;ES_B2C
UNITY19000XBUE;1507.75862; ;1;SPL19-0047;ES_B2C
UNITY20000XBUE;1550.86206; ;1;SPL19-0047;ES_B2C
UNITY18000XOA;1378.44830; ;1;SPL19-0047;ES_B2C
UNITY19000XOA;1464.65518; ;1;SPL19-0047;ES_B2C
UNITY20000XOA;1507.75862; ;1;SPL19-0047;ES_B2C
WCROSS1;43.01727; ;1;SPL19-0047;ES_B2C
WCROSS2;111.98280; ;1;SPL19-0047;ES_B2C
WCROSS3;172.32759; ;1;SPL19-0047;ES_B2C
WCROSS4;86.12071; ;1;SPL19-0047;ES_B2C
UNITY17000XBUE;1378.44830; ;1;SPL19-0047;ES_B2C
UNITY17000XOA;1335.34486; ;1;SPL19-0047;ES_B2C
ENJOY00XBUE;1490.51727; ;1;SPL19-0047;ES_B2C
ENJOY00XOA;1447.41382; ;1;SPL19-0047;ES_B2C
DEUSXOA;1421.55174; ;1;SPL19-0047;ES_B2C
DEUSXBUE;1464.65518; ;1;SPL19-0047;ES_B2C
WCROSS5;111.98280; ;1;SPL19-0047;ES_B2C
WCROSS6;172.32759; ;1;SPL19-0047;ES_B2C
ZEUSLINKS00XBUE;1809.48271; ;1;SPL19-0047;ES_B2C
ZEUSLINKS00XOA;1766.37927; ;1;SPL19-0047;ES_B2C
ZEUSRECHTS00XBUE;1809.48271; ;1;SPL19-0047;ES_B2C
ZEUSRECHTS00XOA;1766.37927; ;1;SPL19-0047;ES_B2C
EOS00XBUE;1464.65518; ;1;SPL19-0047;ES_B2C
EOS00XOA;1421.55174; ;1;SPL19-0047;ES_B2C
ROYAL1600-LINKS00XBUE;1593.96550; ;1;SPL19-0047;ES_B2C
ROYAL1600-LINKS00XOA;1550.86206; ;1;SPL19-0047;ES_B2C
ROYAL1600-RECHTS00XBUE;1593.96550; ;1;SPL19-0047;ES_B2C
ROYAL1600-RECHTS00XOA;1550.86206; ;1;SPL19-0047;ES_B2C
CONSTANTIN-LINKS00XBUE;1550.86206; ;1;SPL19-0047;ES_B2C
CONSTANTIN-LINKS00XOA;1507.75862; ;1;SPL19-0047;ES_B2C
CONSTANTIN-RECHTS00XBUE;1550.86206; ;1;SPL19-0047;ES_B2C
CONSTANTIN-RECHTS00XOA;1507.75862; ;1;SPL19-0047;ES_B2C
ANDALUSIALINKS00XBUE;1637.06895; ;1;SPL19-0047;ES_B2C
ANDALUSIALINKS00XOA;1593.96550; ;1;SPL19-0047;ES_B2C
ANDALUSIARECHTS00XBUE;1637.06895; ;1;SPL19-0047;ES_B2C
ANDALUSIARECHTS00XOA;1593.96550; ;1;SPL19-0047;ES_B2C
VITA00XBUE;1542.24133; ;1;SPL19-0047;ES_B2C
VITA00XOA;1499.13789; ;1;SPL19-0047;ES_B2C
ROYAL-XL1800-LINKS00XBUE;1593.96550; ;1;SPL19-0047;ES_B2C
ROYAL-XL1800-LINKS00XOA;1637.06895; ;1;SPL19-0047;ES_B2C
ROYAL-XL1800-RECHTS00XBUE;1680.17239; ;1;SPL19-0047;ES_B2C
ROYAL-XL1800-RECHTS00XOA;1637.06895; ;1;SPL19-0047;ES_B2C
OCEAN170LINKS00XBUE;1395.68965; ;1;SPL19-0047;ES_B2C
OCEAN170LINKS00XOA;1378.44830; ;1;SPL19-0047;ES_B2C
OCEAN170RECHTS00XBUE;1395.68965; ;1;SPL19-0047;ES_B2C
OCEAN170RECHTS00XOA;1378.44830; ;1;SPL19-0047;ES_B2C
TITAN00XBUE;1576.72415; ;1;SPL19-0047;ES_B2C
TITAN00XOA;1533.62071; ;1;SPL19-0047;ES_B2C
UNITY16000XBUE;1378.44830; ;1;SPL19-0047;ES_B2C
UNITY16000XOA;1335.34486; ;1;SPL19-0047;ES_B2C
OCEAN150LINKS00XBUE;1361.20694; ;1;SPL19-0047;ES_B2C
OCEAN150LINKS00XOA;1343.96548; ;1;SPL19-0047;ES_B2C
OCEAN150RECHTS00XBUE;1361.20694; ;1;SPL19-0047;ES_B2C
OCEAN150RECHTS00XOA;1343.96548; ;1;SPL19-0047;ES_B2C
OCEAN160LINKS00XBUE;1404.31038; ;1;SPL19-0047;ES_B2C
OCEAN160LINKS00XOA;1387.06892; ;1;SPL19-0047;ES_B2C
OCEAN160RECHTS00XBUE;1404.31038; ;1;SPL19-0047;ES_B2C
OCEAN160RECHTS00XOA;1387.06892; ;1;SPL19-0047;ES_B2C
UNITY15000XBUE;1421.55174; ;1;SPL19-0047;ES_B2C
UNITY15000XOA;1378.44830; ;1;SPL19-0047;ES_B2C
MARS700000214DE;327.50000; ;1;SPL19-0047;ES_B2C
MARS800000214DE;344.74136; ;1;SPL19-0047;ES_B2C
OMNIA000101DE;732.67243; ;1;SPL19-0047;ES_B2C
OMNIA000103DE;732.67243; ;1;SPL19-0047;ES_B2C
OMNIA000202DE;732.67243; ;1;SPL19-0047;ES_B2C
OMNIA000204DE;732.67243; ;1;SPL19-0047;ES_B2C
OMNIA000214DE;732.67243; ;1;SPL19-0047;ES_B2C
OMNIA000104DE;732.67243; ;1;SPL19-0047;ES_B2C
INFINITY700000101DE;344.74136; ;1;SPL19-0047;ES_B2C
INFINITY700000103DE;344.74136; ;1;SPL19-0047;ES_B2C
INFINITY700000104DE;344.74136; ;1;SPL19-0047;ES_B2C
INFINITY700000204DE;344.74136; ;1;SPL19-0047;ES_B2C
INFINITY700000214DE;344.74136; ;1;SPL19-0047;ES_B2C
LAPIS000101DE;861.98276; ;1;SPL19-0047;ES_B2C
LAPIS000104DE;861.98276; ;1;SPL19-0047;ES_B2C
WCROSS7;172.32759; ;1;SPL19-0047;ES_B2C
WCROSS8;129.22415; ;1;SPL19-0047;ES_B2C
WCROSS9;111.98280; ;1;SPL19-0047;ES_B2C
WCROSS10;90.43108; ;1;SPL19-0047;ES_B2C
JANUS00XBUE;2155.08620; ;1;SPL19-0047;ES_B2C
JANUS00XOA;2068.87932; ;1;SPL19-0047;ES_B2C
JUNOLINKS00XBUE;2241.29309; ;1;SPL19-0047;ES_B2C
JUNOLINKS00XOA;2155.08620; ;1;SPL19-0047;ES_B2C
JUNORECHTS00XBUE;2241.29309; ;1;SPL19-0047;ES_B2C
JUNORECHTS00XOA;2155.08620; ;1;SPL19-0047;ES_B2C
SATURNECKD00;3016.37928; ;1;SPL19-0047;ES_B2C
SATURNECKD00XBUE;3016.37928; ;1;SPL19-0047;ES_B2C
SATURNECKD00XOA;2930.17239; ;1;SPL19-0047;ES_B2C
COLOSSOS180000101DE;1551.64131; ;1;SPL19-0047;ES_B2C
COLOSSOS180000103DE;1551.64131; ;1;SPL19-0047;ES_B2C
COLOSSOS180000104DE;1551.64131; ;1;SPL19-0047;ES_B2C
COLOSSOS180000202DE;1551.64131; ;1;SPL19-0047;ES_B2C
COLOSSOS180000204DE;1551.64131; ;1;SPL19-0047;ES_B2C
COLOSSOS180000214DE;1551.64131; ;1;SPL19-0047;ES_B2C
IT60CM000101DE;405.08616; ;1;SPL19-0047;ES_B2C
IT60CM000103DE;405.08616; ;1;SPL19-0047;ES_B2C
IT60CM000104DE;405.08616; ;1;SPL19-0047;ES_B2C
IT60CM000202DE;405.08616; ;1;SPL19-0047;ES_B2C
IT60CM000204DE;405.08616; ;1;SPL19-0047;ES_B2C
IT60CM000214DE;405.08616; ;1;SPL19-0047;ES_B2C
IT80CM000101DE;551.63794; ;1;SPL19-0047;ES_B2C
IT80CM000103DE;551.63794; ;1;SPL19-0047;ES_B2C
IT80CM000104DE;551.63790; ;1;SPL19-0047;ES_B2C
IT80CM000202DE;551.63794; ;1;SPL19-0047;ES_B2C
IT80CM000204DE;551.63794; ;1;SPL19-0047;ES_B2C
IT80CM000214DE;551.63794; ;1;SPL19-0047;ES_B2C
IT100CM000101DE;0.00000; ;1;SPL19-0047;ES_B2C
IT100CM000103DE;0.00000; ;1;SPL19-0047;ES_B2C
IT100CM000104DE;0.00000; ;1;SPL19-0047;ES_B2C
IT100CM000204DE;0.00000; ;1;SPL19-0047;ES_B2C
IT100CM000214DE;0.00000; ;1;SPL19-0047;ES_B2C
IT100CMDOPPEL000101DE;0.00000; ;1;SPL19-0047;ES_B2C
IT100CMDOPPEL000103DE;0.00000; ;1;SPL19-0047;ES_B2C
IT100CMDOPPEL000104DE;0.00000; ;1;SPL19-0047;ES_B2C
IT100CMDOPPEL000202DE;0.00000; ;1;SPL19-0047;ES_B2C
IT100CMDOPPEL000204DE;0.00000; ;1;SPL19-0047;ES_B2C
IT100CMDOPPEL000214DE;0.00000; ;1;SPL19-0047;ES_B2C
IT130CMDOPPEL000101DE;0.00000; ;1;SPL19-0047;ES_B2C
IT130CMDOPPEL000103DE;0.00000; ;1;SPL19-0047;ES_B2C
IT130CMDOPPEL000104DE;0.00000; ;1;SPL19-0047;ES_B2C
IT130CMDOPPEL000202DE;0.00000; ;1;SPL19-0047;ES_B2C
IT130CMDOPPEL000204DE;0.00000; ;1;SPL19-0047;ES_B2C
IT130CMDOPPEL000214DE;0.00000; ;1;SPL19-0047;ES_B2C
IT-100-DOPPEL-KERATECT;68.87935; ;1;SPL19-0047;ES_B2C
IT-100-KERATECT;68.87935; ;1;SPL19-0047;ES_B2C
IT-130-DOPPEL-KERATECT;51.63790; ;1;SPL19-0047;ES_B2C
IT-60-KERATECT;51.63790; ;1;SPL19-0047;ES_B2C
IT-80-KERATECT;68.87935; ;1;SPL19-0047;ES_B2C
WCROSS11;172.32759; ;1;SPL19-0047;ES_B2C
WCROSS12;215.43103; ;1;SPL19-0047;ES_B2C
WCROSS13;361.98271; ;1;SPL19-0047;ES_B2C
VENTICELLO50CM000101DE;396.46553; ;1;SPL19-0047;ES_B2C
VENTICELLO50CM000103DE;396.46553; ;1;SPL19-0047;ES_B2C
VENTICELLO50CM000104DE;396.46553; ;1;SPL19-0047;ES_B2C
VENTICELLO50CM000202DE;396.46553; ;1;SPL19-0047;ES_B2C
VENTICELLO50CM000204DE;396.46553; ;1;SPL19-0047;ES_B2C
VENTICELLO50CM000214DE;396.46553; ;1;SPL19-0047;ES_B2C
VENTICELLO80CM000101DE;672.32764; ;1;SPL19-0047;ES_B2C
VENTICELLO80CM000103DE;672.32764; ;1;SPL19-0047;ES_B2C
VENTICELLO80CM000104DE;672.32764; ;1;SPL19-0047;ES_B2C
VENTICELLO80CM000202DE;672.32764; ;1;SPL19-0047;ES_B2C
VENTICELLO80CM000204DE;672.32764; ;1;SPL19-0047;ES_B2C
VENTICELLO80CM000214DE;672.32764; ;1;SPL19-0047;ES_B2C
VENTICELLO100CMDOPPEL000101DE;775.77588; ;1;SPL19-0047;ES_B2C
VENTICELLO100CMDOPPEL000103DE;775.77588; ;1;SPL19-0047;ES_B2C
VENTICELLO100CMDOPPEL000104DE;775.77588; ;1;SPL19-0047;ES_B2C
